Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
8522	6	carefully.	1025	False	FacebookAI/roberta-base	0.4105556535068899	4.131495639681816	6	513	scale_meaning2_syn1	expected	They had to scale the results carefully.	3	6687	8.808070154764538	4.668386702059083	-0.5368910623772667	1.7106801883289309	5.080882448989172	-0.9493868093073559	2.584124612236597
8523	0	They	1026	False	FacebookAI/roberta-base	0.0083779003471136	6.899195671081543	0	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	443079	13.00150561963087	2.04401531579531	4.855180355286233	0.007787928632543183	2.043241595724307	4.855954075357236	0.007781905286341061
8524	1	had	1026	False	FacebookAI/roberta-base	0.1355420649051666	2.8831875324249268	1	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	298533	12.606639108175928	2.291134028540106	0.5920535038848209	0.5531901394675544	2.1353545614018206	0.7478329710231062	0.4733912946702303
8525	2	to	1026	False	FacebookAI/roberta-base	0.9985530972480774	0.0020889360457658	2	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	3042375	14.928149347056001	0.8382667804615807	-0.8361778444158149	2.3075303600255532	0.38789303629230476	-0.38580410024653894	1.4707965139162644
8526	3	measure	1026	False	FacebookAI/roberta-base	0.0020219797734171	8.950016021728516	3	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	8586	9.058004710672485	4.5119705362544975	4.438045485474018	0.011819016398614041	4.7340614383782365	4.215954583350279	0.014758227083029348
8527	4	the	1026	False	FacebookAI/roberta-base	0.3706704676151275	1.4317909479141235	4	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	6500900	15.687451340644257	0.36307396011145876	1.0687169878026648	0.3434488839677636	0.6392157956081483	0.7925751523059752	0.45267757933567176
8528	5	results	1026	False	FacebookAI/roberta-base	0.0065960511565208	7.244181632995605	5	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	17468	9.76818316050523	4.067520629132432	3.176661003863172	0.04172474153825324	3.758701899175736	3.4854797338198686	0.0306390563114146
8529	6	carefully.	1026	False	FacebookAI/roberta-base	0.4456202900037169	2.8811210244894028	6	513	scale_meaning2_syn1	unexpected	They had to measure the results carefully.	3	6687	8.808070154764538	4.668386702059083	-1.78726567756968	5.973097741893653	5.080882448989172	-2.199761424499769	9.022860609147553
8530	0	He	1027	False	FacebookAI/roberta-base	0.0005347694968804	10.86879539489746	0	514	scale_meaning2_syn1	expected	He will scale the response.	2	622141	13.340923641485727	1.831597847587883	9.037197547309576	0.00011890359166154796	1.873471863441361	8.995323531456098	0.00012398827770610557
8531	1	will	1027	False	FacebookAI/roberta-base	0.0519239604473114	4.267455577850342	1	514	scale_meaning2_syn1	expected	He will scale the response.	2	253919	12.444774535760237	2.392433489532551	1.8750220883177908	0.15335157952909617	2.152570298460536	2.1148852793898056	0.12064712947159235
8532	2	scale	1027	False	FacebookAI/roberta-base	1.1475900464574806e-05	16.411033630371094	2	514	scale_meaning2_syn1	expected	He will scale the response.	2	7428	8.913146539151807	4.602626907048909	11.808406723322186	7.441733616276476e-06	4.935777049103528	11.475256581267566	1.038387348974663e-05
8533	3	the	1027	False	FacebookAI/roberta-base	0.3578373193740845	1.4826242923736572	3	514	scale_meaning2_syn1	expected	He will scale the response.	2	6500900	15.687451340644257	0.36307396011145876	1.1195503322621985	0.32642654511218544	0.6392157956081483	0.8434084967655089	0.43024154443361073
8534	4	response.	1027	False	FacebookAI/roberta-base	0.2313617662202886	9.440025329589844	4	514	scale_meaning2_syn1	expected	He will scale the response.	2	12366	9.422786913742057	4.283679440809069	5.156345888780775	0.005762718874732014	4.225658106162137	5.214367223427707	0.0054378733468884175
8535	0	He	1028	False	FacebookAI/roberta-base	0.0004341871535871	11.169395446777344	0	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	622141	13.340923641485727	1.831597847587883	9.33779759918946	8.803310692420142e-05	1.873471863441361	9.295923583335982	9.179767537820287e-05
8536	1	will	1028	False	FacebookAI/roberta-base	0.0412056185305118	4.601015090942383	1	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	253919	12.444774535760237	2.392433489532551	2.208581601409832	0.10985635816377369	2.152570298460536	2.4484447924818467	0.08642789534585592
8537	2	measure	1028	False	FacebookAI/roberta-base	0.0005155047983862	10.92172622680664	2	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	8586	9.058004710672485	4.5119705362544975	6.409755690552143	0.001645426446195761	4.7340614383782365	6.187664788428404	0.0020546191258543844
8538	3	the	1028	False	FacebookAI/roberta-base	0.443637490272522	1.1725468635559082	3	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	6500900	15.687451340644257	0.36307396011145876	0.8094729034444494	0.44509261118584686	0.6392157956081483	0.5333310679477599	0.5866475484914195
8539	4	response.	1028	False	FacebookAI/roberta-base	0.3186491001397371	4.354671448469162	4	514	scale_meaning2_syn1	unexpected	He will measure the response.	2	12366	9.422786913742057	4.283679440809069	0.07099200766009339	0.9314693367173938	4.225658106162137	0.129013342307025	0.8789622380833038
8540	0	She	1029	False	FacebookAI/roberta-base	0.0091281039640307	6.775469303131104	0	515	scale_meaning2_syn1	expected	She began to scale the data.	3	272348	12.514839611059164	2.348584769233529	4.426884533897575	0.011951666743374056	2.1461111782554143	4.62935812487569	0.00976102244948265
8541	1	began	1029	False	FacebookAI/roberta-base	0.0198413208127021	5.655348300933838	1	515	scale_meaning2_syn1	expected	She began to scale the data.	3	32429	10.386839199301363	3.6803480543405565	1.9750002465932814	0.13876127802535215	3.0141272192014674	2.6412210817323705	0.07127418479335922
8542	2	to	1029	False	FacebookAI/roberta-base	0.999716818332672	0.0004085729306098	2	515	scale_meaning2_syn1	expected	She began to scale the data.	3	3042375	14.928149347056001	0.8382667804615807	-0.8378582075309708	2.311411108549836	0.38789303629230476	-0.38748446336169495	1.4732700637770937
8543	3	scale	1029	False	FacebookAI/roberta-base	0.000216601692955	12.172667503356934	3	515	scale_meaning2_syn1	expected	She began to scale the data.	3	7428	8.913146539151807	4.602626907048909	7.570040596308025	0.0005156715138278644	4.935777049103528	7.236890454253405	0.00071954574538156
8544	4	the	1029	False	FacebookAI/roberta-base	0.5197738409042358	0.9440440535545348	4	515	scale_meaning2_syn1	expected	She began to scale the data.	3	6500900	15.687451340644257	0.36307396011145876	0.580970093443076	0.5593554762009747	0.6392157956081483	0.30482825794638646	0.7372499803451843
8545	5	data.	1029	False	FacebookAI/roberta-base	0.2962350685411365	6.509330362081527	5	515	scale_meaning2_syn1	expected	She began to scale the data.	3	30321	10.319628800641526	3.7224102366681624	2.7869201254133644	0.061610675159490064	3.086932490832182	3.422397871249345	0.032634088701418304
8546	0	She	1030	False	FacebookAI/roberta-base	0.0289149172604084	5.112042427062988	0	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	272348	12.514839611059164	2.348584769233529	2.763457657829459	0.06307330498468247	2.1461111782554143	2.965931248807574	0.051512475969920285
8547	1	began	1030	False	FacebookAI/roberta-base	0.0460917204618454	4.4393486976623535	1	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	32429	10.386839199301363	3.6803480543405565	0.7590006433217971	0.4681340261871767	3.0141272192014674	1.425221478460886	0.240455201662441
8548	2	to	1030	False	FacebookAI/roberta-base	0.9998947381973268	0.0001518526987638	2	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	3042375	14.928149347056001	0.8382667804615807	-0.8381149277628168	2.3120045707191275	0.38789303629230476	-0.387741183593541	1.4736483305617292
8549	3	measure	1030	False	FacebookAI/roberta-base	0.001019352232106	9.93813133239746	3	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	8586	9.058004710672485	4.5119705362544975	5.426160796142962	0.004399955744648386	4.7340614383782365	5.204069894019223	0.005494158214588403
8550	4	the	1030	False	FacebookAI/roberta-base	0.5591018199920654	0.8388170599937439	4	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	6500900	15.687451340644257	0.36307396011145876	0.47574309988228514	0.6214231054119099	0.6392157956081483	0.19960126438559556	0.8190572752815318
8551	5	data.	1030	False	FacebookAI/roberta-base	0.295245542190969	3.6220043897628784	5	515	scale_meaning2_syn1	unexpected	She began to measure the data.	3	30321	10.319628800641526	3.7224102366681624	-0.10040584690528398	1.1056195393021688	3.086932490832182	0.5350718989306964	0.5856271826628503
8552	0	They	1031	False	FacebookAI/roberta-base	0.0010062424698844	9.956806182861328	0	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	443079	13.00150561963087	2.04401531579531	7.912790867066018	0.0003660316082086448	2.043241595724307	7.913564587137021	0.00036574851173958533
8553	1	tried	1031	False	FacebookAI/roberta-base	0.0873417407274246	3.5171847343444824	1	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	15389	9.641473226832925	4.146819315632088	-0.6296345812876059	1.8769245905682772	3.927219323108818	-0.4100345887643355	1.5068699049794951
8554	2	to	1031	False	FacebookAI/roberta-base	0.9984427094459534	0.0022484678775072	2	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	3042375	14.928149347056001	0.8382667804615807	-0.8360183125840734	2.3071622648426495	0.38789303629230476	-0.38564456841479755	1.4705618937694689
8555	3	scale	1031	False	FacebookAI/roberta-base	0.0005177361308597	10.915494918823242	3	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	7428	8.913146539151807	4.602626907048909	6.312868011774333	0.0018128265684395771	4.935777049103528	5.979717869719714	0.0025295398513534625
8556	4	each	1031	False	FacebookAI/roberta-base	0.0040398449636995	7.951484203338623	4	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	87435	11.378662376149894	3.0596368529014546	4.8918473504371685	0.007507540598189445	2.288794706893097	5.662689496445526	0.0034731632653118645
8557	5	sample.	1031	False	FacebookAI/roberta-base	0.2342445131434942	6.816069543361664	5	516	scale_meaning2_syn1	expected	They tried to scale each sample.	3	3547	8.17413934342947	5.0651186646890975	1.7509508786725663	0.17360878404949068	5.905497167965082	0.9105723753965815	0.40229389499489676
8558	0	They	1032	False	FacebookAI/roberta-base	0.0027161850593984	8.524202346801758	0	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	443079	13.00150561963087	2.04401531579531	6.480187031006448	0.0015335238359945435	2.043241595724307	6.4809607510774505	0.001532337776721375
8559	1	tried	1032	False	FacebookAI/roberta-base	0.0680349916219711	3.8775792121887207	1	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	15389	9.641473226832925	4.146819315632088	-0.2692401034433676	1.3089693913767961	3.927219323108818	-0.049640110920097236	1.0508928234606494
8560	2	to	1032	False	FacebookAI/roberta-base	0.9969326257705688	0.0044320574961602	2	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	3042375	14.928149347056001	0.8382667804615807	-0.8338347229654205	2.302129865619508	0.38789303629230476	-0.38346097879614455	1.4673542934005839
8561	3	measure	1032	False	FacebookAI/roberta-base	0.0081400973722338	6.940738201141357	3	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	8586	9.058004710672485	4.5119705362544975	2.42876766488686	0.08814539033844232	4.7340614383782365	2.206676762763121	0.11006581622896637
8562	4	each	1032	False	FacebookAI/roberta-base	0.0823195129632949	3.602621793746948	4	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	87435	11.378662376149894	3.0596368529014546	0.5429849408454932	0.5810113768378158	2.288794706893097	1.3138270868538506	0.2687894050480431
8563	5	sample.	1032	False	FacebookAI/roberta-base	0.2309525767632294	5.908176958560944	5	516	scale_meaning2_syn1	unexpected	They tried to measure each sample.	3	3547	8.17413934342947	5.0651186646890975	0.843058293871846	0.4303922426533815	5.905497167965082	0.00267979059586132	0.9973237968377184
8564	0	The	1033	False	FacebookAI/roberta-base	0.6071657538414001	0.7198376655578613	0	517	scale_meaning2_syn1	expected	The device can scale small values.	3	6500900	15.687451340644257	0.36307396011145876	0.35676370544640257	0.6999378697020611	0.6392157956081483	0.08062186994971299	0.9225424665285427
8565	1	device	1033	False	FacebookAI/roberta-base	0.0034082455094903	8.196755409240723	1	517	scale_meaning2_syn1	expected	The device can scale small values.	3	8110	9.000976444070345	4.547660450248118	3.6490949589926043	0.026014662463997352	4.813636645036201	3.3831187642045215	0.03394143416403397
8566	2	can	1033	False	FacebookAI/roberta-base	0.6878121495246887	0.5399134755134583	2	517	scale_meaning2_syn1	expected	The device can scale small values.	3	315300	12.661283017110742	2.256936313505829	-1.7170228379923707	5.567927142975353	2.127454316536585	-1.5875408410231269	4.8917046456019655
8567	3	scale	1033	False	FacebookAI/roberta-base	0.0008305733790621	10.233604431152344	3	517	scale_meaning2_syn1	expected	The device can scale small values.	3	7428	8.913146539151807	4.602626907048909	5.630977524103435	0.003585069122431586	4.935777049103528	5.2978273820488155	0.005002450522806173
8568	4	small	1033	False	FacebookAI/roberta-base	0.0007383765187114	10.403355598449709	4	517	scale_meaning2_syn1	expected	The device can scale small values.	3	58493	10.976679463857327	3.311209212039029	7.09214638641068	0.0008316104911739687	2.493252659635428	7.910102938814281	0.0003670167983764574
8569	5	values.	1033	False	FacebookAI/roberta-base	0.3755848649543623	7.600713714957237	5	517	scale_meaning2_syn1	expected	The device can scale small values.	3	8137	9.004299728561636	4.545580644132005	3.0551330708252324	0.04711645052819022	4.809004102167217	2.7917096127900205	0.06131629713120421
8570	0	The	1034	False	FacebookAI/roberta-base	0.6821393966674805	0.5518615245819092	0	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	6500900	15.687451340644257	0.36307396011145876	0.18878756447045042	0.8279623766394884	0.6392157956081483	-0.08735427102623916	1.0912832212707158
8571	1	device	1034	False	FacebookAI/roberta-base	0.016711302101612	5.903031826019287	1	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8110	9.000976444070345	4.547660450248118	1.3553713757711687	0.25785151686226665	4.813636645036201	1.089395180983086	0.3364199053433396
8572	2	can	1034	False	FacebookAI/roberta-base	0.662605345249176	0.5937781929969788	2	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	315300	12.661283017110742	2.256936313505829	-1.6631581205088501	5.27594663697922	2.127454316536585	-1.5336761235396064	4.635185053852555
8573	3	measure	1034	False	FacebookAI/roberta-base	0.0177158322185277	5.818817138671875	3	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8586	9.058004710672485	4.5119705362544975	1.3068466024173775	0.2706722492435061	4.7340614383782365	1.0847557002936385	0.337984345285993
8574	4	small	1034	False	FacebookAI/roberta-base	0.0006988391978666	10.482751846313477	4	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	58493	10.976679463857327	3.311209212039029	7.171542634274448	0.0007681368625298166	2.493252659635428	7.9894991866780485	0.00033900381848556334
8575	5	values.	1034	False	FacebookAI/roberta-base	0.4132422286638756	5.839434087276459	5	517	scale_meaning2_syn1	unexpected	The device can measure small values.	3	8137	9.004299728561636	4.545580644132005	1.293853443144454	0.27421208390639557	4.809004102167217	1.030429985109242	0.35685348589048477
8576	0	They	1035	False	FacebookAI/roberta-base	0.0024878035765141	8.650911331176758	0	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	443079	13.00150561963087	2.04401531579531	6.606896015381448	0.0013510191905814666	2.043241595724307	6.6076697354524505	0.0013499742842020502
8577	1	had	1035	False	FacebookAI/roberta-base	0.1511292904615402	2.726144790649414	1	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	298533	12.606639108175928	2.291134028540106	0.4350107621093082	0.6472577011824201	2.1353545614018206	0.5907902292475935	0.5538894121340248
8578	2	to	1035	False	FacebookAI/roberta-base	0.9995885491371156	0.0005937339155934	2	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	3042375	14.928149347056001	0.8382667804615807	-0.8376730465459873	2.310983165012721	0.38789303629230476	-0.38729930237671134	1.4729972968946095
8579	3	scale	1035	False	FacebookAI/roberta-base	2.0780053091584705e-05	15.554441452026367	3	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	7428	8.913146539151807	4.602626907048909	10.95181454497746	1.7526184380679285e-05	4.935777049103528	10.618664402922839	2.445528028158671e-05
8580	4	the	1035	False	FacebookAI/roberta-base	0.1652768701314926	2.59704327583313	4	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	6500900	15.687451340644257	0.36307396011145876	2.233969315721671	0.10710246180819752	0.6392157956081483	1.9578274802249815	0.14116477128158825
8581	5	results	1035	False	FacebookAI/roberta-base	0.0002585237962193	11.917415618896484	5	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	17468	9.76818316050523	4.067520629132432	7.849894989764052	0.00038979289834790396	3.758701899175736	8.158713719720748	0.00028623033054193297
8582	6	carefully.	1035	False	FacebookAI/roberta-base	0.4105556535068899	4.131495639681816	6	518	scale_meaning2_syn2	expected	They had to scale the results carefully.	3	6687	8.808070154764538	4.668386702059083	-0.5368910623772667	1.7106801883289309	5.080882448989172	-0.9493868093073559	2.584124612236597
8583	0	They	1036	False	FacebookAI/roberta-base	0.0024644492659717	8.664519309997559	0	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	443079	13.00150561963087	2.04401531579531	6.620503994202249	0.001332759073471725	2.043241595724307	6.621277714273251	0.0013317282898471815
8584	1	had	1036	False	FacebookAI/roberta-base	0.1561560034751892	2.6789400577545166	1	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	298533	12.606639108175928	2.291134028540106	0.38780602921441076	0.6785439482026244	2.1353545614018206	0.543585496352696	0.5806625520105281
8585	2	to	1036	False	FacebookAI/roberta-base	0.9991405010223388	0.0012404932640492	2	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	3042375	14.928149347056001	0.8382667804615807	-0.8370262871975315	2.3094889982818594	0.38789303629230476	-0.3866525430282556	1.4720449301318441
8586	3	grade	1036	False	FacebookAI/roberta-base	2.532459438953083e-05	15.2691011428833	3	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	4225	8.349011198176003	4.955678875832277	10.313422267051024	3.318467891395865e-05	5.689919312266129	9.579181830617172	6.915350386646094e-05
8587	4	the	1036	False	FacebookAI/roberta-base	0.5645394325256348	0.8248537182807922	4	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	6500900	15.687451340644257	0.36307396011145876	0.4617797581693335	0.6301611124966217	0.6392157956081483	0.1856379226726439	0.8305742726571778
8588	5	results	1036	False	FacebookAI/roberta-base	0.0248380787670612	5.331302642822266	5	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	17468	9.76818316050523	4.067520629132432	1.2637820136898332	0.2825832691741132	3.758701899175736	1.5726007436465297	0.20750481315627925
8589	6	carefully.	1036	False	FacebookAI/roberta-base	0.4189094249159097	2.274972587823868	6	518	scale_meaning2_syn2	unexpected	They had to grade the results carefully.	3	6687	8.808070154764538	4.668386702059083	-2.393414114235215	10.950817535318507	5.080882448989172	-2.805909861165304	16.542120093628775
8590	0	He	1037	False	FacebookAI/roberta-base	0.0005347694968804	10.86879539489746	0	519	scale_meaning2_syn2	expected	He will scale the response.	2	622141	13.340923641485727	1.831597847587883	9.037197547309576	0.00011890359166154796	1.873471863441361	8.995323531456098	0.00012398827770610557
8591	1	will	1037	False	FacebookAI/roberta-base	0.0519239604473114	4.267455577850342	1	519	scale_meaning2_syn2	expected	He will scale the response.	2	253919	12.444774535760237	2.392433489532551	1.8750220883177908	0.15335157952909617	2.152570298460536	2.1148852793898056	0.12064712947159235
8592	2	scale	1037	False	FacebookAI/roberta-base	1.1475900464574806e-05	16.411033630371094	2	519	scale_meaning2_syn2	expected	He will scale the response.	2	7428	8.913146539151807	4.602626907048909	11.808406723322186	7.441733616276476e-06	4.935777049103528	11.475256581267566	1.038387348974663e-05
8593	3	the	1037	False	FacebookAI/roberta-base	0.3578373193740845	1.4826242923736572	3	519	scale_meaning2_syn2	expected	He will scale the response.	2	6500900	15.687451340644257	0.36307396011145876	1.1195503322621985	0.32642654511218544	0.6392157956081483	0.8434084967655089	0.43024154443361073
8594	4	response.	1037	False	FacebookAI/roberta-base	0.2313617662202886	9.440025329589844	4	519	scale_meaning2_syn2	expected	He will scale the response.	2	12366	9.422786913742057	4.283679440809069	5.156345888780775	0.005762718874732014	4.225658106162137	5.214367223427707	0.0054378733468884175
8595	0	He	1038	False	FacebookAI/roberta-base	0.0007726733456365	10.33785343170166	0	519	scale_meaning2_syn2	unexpected	He will grade the response.	2	622141	13.340923641485727	1.831597847587883	8.506255584113777	0.00020219952832135638	1.873471863441361	8.464381568260299	0.00021084620673960145
8596	1	will	1038	False	FacebookAI/roberta-base	0.1980469822883606	2.336085319519043	1	519	scale_meaning2_syn2	unexpected	He will grade the response.	2	253919	12.444774535760237	2.392433489532551	-0.056348170013508	1.0579659716461267	2.152570298460536	0.1835150210585068	0.8323393730255733
8597	2	grade	1038	False	FacebookAI/roberta-base	0.0004262174188625	11.196123123168944	2	519	scale_meaning2_syn2	unexpected	He will grade the response.	2	4225	8.349011198176003	4.955678875832277	6.240444247336667	0.00194898949710127	5.689919312266129	5.506203810902814	0.004061496363214515
8598	3	the	1038	False	FacebookAI/roberta-base	0.2807192504405975	1.832800030708313	3	519	scale_meaning2_syn2	unexpected	He will grade the response.	2	6500900	15.687451340644257	0.36307396011145876	1.4697260705968542	0.22998847716493265	0.6392157956081483	1.1935842351001646	0.3031328153271596
8599	4	response.	1038	False	FacebookAI/roberta-base	0.3178063506493345	4.390646159648895	4	519	scale_meaning2_syn2	unexpected	He will grade the response.	2	12366	9.422786913742057	4.283679440809069	0.10696671883982667	0.8985555774647732	4.225658106162137	0.16498805348675827	0.8479038335217849
8600	0	She	1039	False	FacebookAI/roberta-base	0.0091281039640307	6.775469303131104	0	520	scale_meaning2_syn2	expected	She began to scale the data.	3	272348	12.514839611059164	2.348584769233529	4.426884533897575	0.011951666743374056	2.1461111782554143	4.62935812487569	0.00976102244948265
8601	1	began	1039	False	FacebookAI/roberta-base	0.0198413208127021	5.655348300933838	1	520	scale_meaning2_syn2	expected	She began to scale the data.	3	32429	10.386839199301363	3.6803480543405565	1.9750002465932814	0.13876127802535215	3.0141272192014674	2.6412210817323705	0.07127418479335922
8602	2	to	1039	False	FacebookAI/roberta-base	0.999716818332672	0.0004085729306098	2	520	scale_meaning2_syn2	expected	She began to scale the data.	3	3042375	14.928149347056001	0.8382667804615807	-0.8378582075309708	2.311411108549836	0.38789303629230476	-0.38748446336169495	1.4732700637770937
8603	3	scale	1039	False	FacebookAI/roberta-base	0.000216601692955	12.172667503356934	3	520	scale_meaning2_syn2	expected	She began to scale the data.	3	7428	8.913146539151807	4.602626907048909	7.570040596308025	0.0005156715138278644	4.935777049103528	7.236890454253405	0.00071954574538156
8604	4	the	1039	False	FacebookAI/roberta-base	0.5197738409042358	0.9440440535545348	4	520	scale_meaning2_syn2	expected	She began to scale the data.	3	6500900	15.687451340644257	0.36307396011145876	0.580970093443076	0.5593554762009747	0.6392157956081483	0.30482825794638646	0.7372499803451843
8605	5	data.	1039	False	FacebookAI/roberta-base	0.2962350685411365	6.509330362081527	5	520	scale_meaning2_syn2	expected	She began to scale the data.	3	30321	10.319628800641526	3.7224102366681624	2.7869201254133644	0.061610675159490064	3.086932490832182	3.422397871249345	0.032634088701418304
8606	0	She	1040	False	FacebookAI/roberta-base	0.0320306830108165	4.964401721954346	0	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	272348	12.514839611059164	2.348584769233529	2.6158169527208166	0.0731080384818041	2.1461111782554143	2.8182905436989314	0.05970792360439205
8607	1	began	1040	False	FacebookAI/roberta-base	0.0652526021003723	3.937820672988892	1	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	32429	10.386839199301363	3.6803480543405565	0.2574726186483356	0.7730027918849931	3.0141272192014674	0.9236934537874246	0.39704984429825974
8608	2	to	1040	False	FacebookAI/roberta-base	0.9996020197868348	0.0005743076908402	2	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	3042375	14.928149347056001	0.8382667804615807	-0.8376924727707404	2.3110280591271453	0.38789303629230476	-0.38731872860146455	1.4730259119491003
8609	3	grade	1040	False	FacebookAI/roberta-base	0.0001500675134593	12.70210075378418	3	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	4225	8.349011198176003	4.955678875832277	7.746421877951903	0.00043228655063807386	5.689919312266129	7.012181441518051	0.0009008413107891962
8610	4	the	1040	False	FacebookAI/roberta-base	0.7898848652839661	0.3402857184410095	4	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	6500900	15.687451340644257	0.36307396011145876	-0.02278824167044924	1.023049877274948	0.6392157956081483	-0.2989300771671388	1.3484153351563883
8611	5	data.	1040	False	FacebookAI/roberta-base	0.3234438530635088	3.992513626813889	5	520	scale_meaning2_syn2	unexpected	She began to grade the data.	3	30321	10.319628800641526	3.7224102366681624	0.2701033901457266	0.7633005724996295	3.086932490832182	0.905581135981707	0.4043068595549935
8612	0	They	1041	False	FacebookAI/roberta-base	0.0010062424698844	9.956806182861328	0	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	443079	13.00150561963087	2.04401531579531	7.912790867066018	0.0003660316082086448	2.043241595724307	7.913564587137021	0.00036574851173958533
8613	1	tried	1041	False	FacebookAI/roberta-base	0.0873417407274246	3.5171847343444824	1	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	15389	9.641473226832925	4.146819315632088	-0.6296345812876059	1.8769245905682772	3.927219323108818	-0.4100345887643355	1.5068699049794951
8614	2	to	1041	False	FacebookAI/roberta-base	0.9984427094459534	0.0022484678775072	2	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	3042375	14.928149347056001	0.8382667804615807	-0.8360183125840734	2.3071622648426495	0.38789303629230476	-0.38564456841479755	1.4705618937694689
8615	3	scale	1041	False	FacebookAI/roberta-base	0.0005177361308597	10.915494918823242	3	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	7428	8.913146539151807	4.602626907048909	6.312868011774333	0.0018128265684395771	4.935777049103528	5.979717869719714	0.0025295398513534625
8616	4	each	1041	False	FacebookAI/roberta-base	0.0040398449636995	7.951484203338623	4	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	87435	11.378662376149894	3.0596368529014546	4.8918473504371685	0.007507540598189445	2.288794706893097	5.662689496445526	0.0034731632653118645
8617	5	sample.	1041	False	FacebookAI/roberta-base	0.2342445131434942	6.816069543361664	5	521	scale_meaning2_syn2	expected	They tried to scale each sample.	3	3547	8.17413934342947	5.0651186646890975	1.7509508786725663	0.17360878404949068	5.905497167965082	0.9105723753965815	0.40229389499489676
8618	0	They	1042	False	FacebookAI/roberta-base	0.0018936836859211	9.044589042663574	0	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	443079	13.00150561963087	2.04401531579531	7.000573726868264	0.0009113589444201772	2.043241595724307	7.001347446939267	0.0009106540804318626
8619	1	tried	1042	False	FacebookAI/roberta-base	0.0445799119770526	4.487462520599365	1	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	15389	9.641473226832925	4.146819315632088	0.34064320496727696	0.7113126557580723	3.927219323108818	0.5602431974905473	0.5710701641286253
8620	2	to	1042	False	FacebookAI/roberta-base	0.9971563816070556	0.0041083139367401	2	521	scale_meaning2_syn2	unexpected	They tried to grade each sample.	3	3042375	14.928149347056001	0.8382667804615807	-0.8341584665248406	2.302875285992463	0.38789303629230476	-0.38378472235556466	1.4678294168073813
